Logs,GUID,Error,IP Address,Success,Id,CPU CPI,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,End Time,Boot ID,Predecessors,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start,Tag,Channel,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-16-10/log,02-03-16-10-79,,169.254.76.1,1,79,7.903342,26:4D:14:F1:84:48,ff80758b-fe90-4e16-9023-14c60f4cc670,2021-02-04 00:10:33,20,1,79,-1,-1,2021-02-04 00:11:06,54bd32c3-08db-4704-b62a-0141b4bd7848,"02-03-15-12-16,02-03-15-16-46,02-03-15-19-53,02-03-15-23-84,02-03-15-26-88,02-03-15-29-62,02-03-15-33-63,02-03-15-36-54,02-03-15-40-99,02-03-15-43-100,02-03-15-46-87,02-03-15-50-52,02-03-15-53-40,02-03-15-56-87,02-03-16-00-28,02-03-16-03-82,02-03-16-07-47",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-16-10/log,02-03-16-10-2,,169.254.76.1,1,2,7.832142,06:36:BD:E5:F5:3C,fd0275fa-3958-4aca-8743-509718c26bc5,2021-02-04 00:10:33,20,1,2,-1,-1,2021-02-04 00:11:06,da93d42f-1687-483a-be79-1a0738286dac,"02-03-15-09-5,02-03-15-12-51,02-03-15-16-59,02-03-15-19-84,02-03-15-23-89,02-03-15-26-19,02-03-15-29-32,02-03-15-33-17,02-03-15-36-26,02-03-15-40-9,02-03-15-43-90,02-03-15-46-20,02-03-15-50-20,02-03-15-53-62,02-03-15-56-49,02-03-16-00-80,02-03-16-03-43,02-03-16-07-97",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-16-10/log,02-03-16-10-36,,169.254.76.1,1,36,7.879407,62:7E:C8:91:70:EC,81ca37c0-464c-4148-9c66-3f8397f16030,2021-02-04 00:10:33,30,2,92,36,-1,2021-02-04 00:11:25,15f176d9-8b2d-4e99-a5c0-317f0a2fe024,02-03-16-07-62,-,out/02-03-16-10/bit1_samples36,-,Yes,DEFAULT,1,-,-
out/02-03-16-10/log,02-03-16-10-73,,169.254.76.1,1,73,7.908126,E6:B5:C3:4E:C4:0E,67bb9b1a-5211-420b-854b-0fb80d7e10a5,2021-02-04 00:10:33,30,3,97,73,33,2021-02-04 00:11:25,d43d2106-dd93-4dc5-ac1e-0c8ae9c6e7a4,"02-03-15-43-8,02-03-15-46-17,02-03-15-50-16,02-03-15-53-71,02-03-15-56-58,02-03-16-00-51,02-03-16-03-7,02-03-16-07-82",-,out/02-03-16-10/bit1_samples73,-,Yes,DEFAULT,2,-,-
out/02-03-16-10/log,02-03-16-10-59,,169.254.76.1,1,59,7.779188,9A:64:D5:53:EB:73,ed9eb1ad-4678-45d3-9f07-13fcf1b3537f,2021-02-04 00:10:33,20,1,59,-1,-1,2021-02-04 00:11:06,c87fd4ad-c783-4479-be9c-dde664739471,"02-03-15-02-54,02-03-15-06-10,02-03-15-09-1,02-03-15-12-15,02-03-15-16-64,02-03-15-19-91,02-03-15-23-72,02-03-15-26-84,02-03-15-29-10,02-03-15-33-21,02-03-15-36-45,02-03-15-40-95,02-03-15-43-50,02-03-15-46-88,02-03-15-50-83,02-03-15-53-64,02-03-15-56-81,02-03-16-00-69,02-03-16-03-58,02-03-16-07-35",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-16-10/log,02-03-16-10-25,,169.254.76.1,1,25,7.838041,06:9A:1A:2E:EA:CC,6f3a81a0-616a-4484-bf75-2262dd03171a,2021-02-04 00:10:33,30,3,38,35,25,2021-02-04 00:11:16,26adff90-a89f-4cdd-8155-fce33f5fb77d,"02-03-16-00-31,02-03-16-03-39,02-03-16-07-59",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-16-10/log,02-03-16-10-70,,169.254.76.1,1,70,7.870195,12:99:FE:1D:0F:7C,807d1241-97bb-45c3-845a-235e1ff2084b,2021-02-04 00:10:33,30,3,96,70,23,2021-02-04 00:11:25,3d683b02-8ea8-4040-99da-db70e8c5d817,02-03-16-07-27,-,out/02-03-16-10/bit1_samples70,-,Yes,DEFAULT,3,-,-
out/02-03-16-10/log,02-03-16-10-62,,169.254.76.1,1,62,7.776348,36:DD:3C:38:D8:73,59f9bcfc-5cd4-48b8-ac6e-3e1dd31b4328,2021-02-04 00:10:33,20,1,62,-1,-1,2021-02-04 00:11:06,ce78c81d-8512-4828-9427-dff4b3880baf,"02-03-15-12-24,02-03-15-16-81,02-03-15-19-63,02-03-15-23-52,02-03-15-26-75,02-03-15-29-91,02-03-15-33-89,02-03-15-36-43,02-03-15-40-80,02-03-15-43-51,02-03-15-46-93,02-03-15-50-33,02-03-15-53-86,02-03-15-56-74,02-03-16-00-18,02-03-16-03-97,02-03-16-07-10",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-16-10/log,02-03-16-10-94,,169.254.76.1,1,94,7.821027,92:40:41:4D:F7:AB,be170388-db1a-49ad-8072-1db0470d3a5a,2021-02-04 00:10:33,30,2,94,81,-1,2021-02-04 00:11:25,89569d91-89cb-4e48-848c-1b4c9b66bcfc,02-03-16-07-70,-,-,-,Yes,DEFAULT,4,-,-
out/02-03-16-10/log,02-03-16-10-40,,169.254.76.1,1,40,7.849900,A2:02:0B:19:71:02,0b82076f-b482-4d5a-af0b-e07a8404b1df,2021-02-04 00:10:33,30,3,63,40,15,2021-02-04 00:11:25,7e9a732e-bac9-4406-9954-d4429a81b459,"02-03-15-53-99,02-03-15-56-17,02-03-16-00-49,02-03-16-03-62,02-03-16-07-66",-,out/02-03-16-10/bit1_samples40,-,Yes,DEFAULT,5,-,-
