Logs,GUID,Error,IP Address,Success,Id,CPU CPI,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,End Time,Boot ID,Predecessors,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start,Tag,Channel,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-15-29/log,02-03-15-29-37,,169.254.76.1,1,37,8.035947,1E:37:FE:41:A2:03,81935d3b-f7f4-4182-a165-112fda32a5a4,2021-02-03 23:29:57,20,1,37,-1,-1,2021-02-03 23:30:26,94610e0c-a012-42ca-8bc7-bf310a34a065,"02-03-15-09-71,02-03-15-12-67,02-03-15-16-92,02-03-15-19-92,02-03-15-23-51,02-03-15-26-18",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-15-29/log,02-03-15-29-66,,169.254.76.1,1,66,7.869579,EA:4D:AA:C2:25:E8,2b10eb55-7a94-4db5-b215-93633a562022,2021-02-03 23:29:52,20,1,66,-1,-1,2021-02-03 23:30:26,f6a94e26-8a88-4153-ade9-378bbc867b06,"02-03-14-52-100,02-03-14-55-12,02-03-14-59-95,02-03-15-02-9,02-03-15-06-76,02-03-15-09-63,02-03-15-12-58,02-03-15-16-36,02-03-15-19-52,02-03-15-23-34,02-03-15-26-27",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-15-29/log,02-03-15-29-50,,169.254.76.1,1,50,7.982197,2E:A1:E0:D5:82:35,1a5cdfc9-cc83-41d9-a93c-8cca4dea93d6,2021-02-03 23:29:52,30,3,71,50,9,2021-02-03 23:30:45,92e7d2e4-79d1-44b3-93f7-c99cf8e1f9f4,"02-03-15-16-62,02-03-15-19-48,02-03-15-23-15,02-03-15-26-33",-,out/02-03-15-29/bit1_samples50,-,Yes,DEFAULT,1,-,-
out/02-03-15-29/log,02-03-15-29-10,,169.254.76.1,1,10,7.822447,9A:64:D5:53:EB:73,e7d284fa-6642-4ef6-9753-9573780dbfc0,2021-02-03 23:29:57,20,1,10,-1,-1,2021-02-03 23:30:26,c87fd4ad-c783-4479-be9c-dde664739471,"02-03-15-02-54,02-03-15-06-10,02-03-15-09-1,02-03-15-12-15,02-03-15-16-64,02-03-15-19-91,02-03-15-23-72,02-03-15-26-84",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-15-29/log,02-03-15-29-13,,169.254.76.1,1,13,7.860848,4E:2D:0E:56:F5:50,a76a89e6-26da-4dbb-9b32-316f8533e22a,2021-02-03 23:29:52,30,2,67,13,-1,2021-02-03 23:30:45,e14f5353-a175-4e21-9058-3ef9a9af0652,02-03-15-26-73,-,out/02-03-15-29/bit1_samples13,-,Yes,DEFAULT,2,-,-
out/02-03-15-29/log,02-03-15-29-31,,169.254.76.1,1,31,8.166650,E6:B5:C3:4E:C4:0E,67827756-63cd-477e-ba69-5a438c1b7668,2021-02-03 23:29:52,30,3,98,31,15,2021-02-03 23:30:46,d863c361-3934-4796-aa7b-631c6e911a0b,"02-03-15-16-98,02-03-15-19-34,02-03-15-23-13,02-03-15-26-4",-,out/02-03-15-29/bit1_samples31,-,Yes,DEFAULT,3,-,-
out/02-03-15-29/log,02-03-15-29-34,,169.254.76.1,1,34,7.818419,9E:F8:C7:82:14:03,894e88ba-2d11-4c9f-9489-7dbc02d49eea,2021-02-03 23:29:57,20,1,34,-1,-1,2021-02-03 23:30:26,ee01af0d-4ee6-4c6d-bcfc-0f031ff3fd7f,"02-03-14-15-9,02-03-14-18-36,02-03-14-22-84,02-03-14-25-94,02-03-14-28-60,02-03-14-32-78,02-03-14-35-52,02-03-14-38-64,02-03-14-42-87,02-03-14-45-68,02-03-14-49-72,02-03-14-52-99,02-03-14-55-75,02-03-14-59-66,02-03-15-02-84,02-03-15-06-83,02-03-15-09-80,02-03-15-12-70,02-03-15-16-66,02-03-15-19-85,02-03-15-23-90,02-03-15-26-22",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-15-29/log,02-03-15-29-67,,169.254.76.1,1,67,7.853350,92:40:41:4D:F7:AB,f50034c2-16b8-4872-af89-5f36ec84d2ca,2021-02-03 23:29:52,30,2,67,13,-1,2021-02-03 23:30:45,ceecdb43-9473-4eb5-b37c-0c13580edf21,"02-03-15-12-80,02-03-15-16-35,02-03-15-19-4,02-03-15-23-1,02-03-15-26-41",-,-,-,Yes,DEFAULT,2,-,-
out/02-03-15-29/log,02-03-15-29-96,,169.254.76.1,1,96,7.804786,7E:B3:EB:2F:DE:43,820c7771-e924-4582-b88a-0cc27b31f2c3,2021-02-03 23:29:52,20,1,96,-1,-1,2021-02-03 23:30:26,0a10ff1e-795d-40d6-a0b4-e1cab7f158c4,"02-03-14-32-31,02-03-14-35-69,02-03-14-38-77,02-03-14-42-55,02-03-14-45-60,02-03-14-49-78,02-03-14-52-69,02-03-14-55-66,02-03-14-59-73,02-03-15-02-72,02-03-15-06-81,02-03-15-09-60,02-03-15-12-66,02-03-15-16-78,02-03-15-19-66,02-03-15-23-4,02-03-15-26-78",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-15-29/log,02-03-15-29-1,,169.254.76.1,1,1,7.757311,36:41:EC:72:40:EF,70989ee9-8579-4d60-9034-dde0dc4587f6,2021-02-03 23:29:52,20,1,1,-1,-1,2021-02-03 23:30:26,b9384b3f-5e11-4daf-8a88-2cf136048408,"02-03-15-19-30,02-03-15-23-43,02-03-15-26-96",-,-,-,Yes,DEFAULT,-,-,-
