Start Time,Frequency,entropy_avail_1,MAC Address,Random Time,entropy_avail_2,Elapsed Time
1581492755233,2500.014,"3093
",3e:f7:7e:54:37:39,0.0029609203338623047,"3085
",1564311257
1581492755236,2500.006,"3088
",ea:1e:38:bb:e7:52,0.0030107498168945312,"3072
",1564306841
1581492755238,2500.01,"3078
",c2:96:79:18:38:2a,0.0030646324157714844,"3099
",1564308995
1581492755237,2500.008,"3085
",d2:32:07:e4:7c:20,0.0030460357666015625,"3092
",1564307555
1581492755244,2500.012,"3103
",fe:c6:00:c7:89:01,0.003283977508544922,"3015
",1564308429
1581492755245,2500.012,"3080
",fa:f0:c0:9f:53:e1,0.0031845569610595703,"3073
",1564308546
1581492755268,2500.01,"3106
",22:99:65:17:7c:73,0.0031697750091552734,"3075
",1564309445
1581492755262,2500.01,"3102
",06:50:fe:2c:09:d5,0.002950429916381836,"2992
",1564308662
1581492755272,2500.01,"3084
",b6:58:b5:9d:a1:cf,0.0031685829162597656,"1795
",1564311569
1581492755273,2500.002,"3089
",06:5b:91:7a:cb:27,0.003084421157836914,"3074
",1564311418
1581492755274,2500.008,"3085
",52:38:d3:f6:07:5c,0.003221750259399414,"3095
",1564307568
1581492755278,2500.002,"3104
",de:18:e6:b2:67:d5,0.003034353256225586,"3041
",1564308234
1581492755275,2500.012,"3103
",9a:61:9e:9f:13:46,0.0030739307403564453,"3015
",1564308316
1581492755276,2500.01,"3097
",5e:cd:df:2e:eb:a8,0.0031375885009765625,"3094
",1564310391
1581492755276,2500.012,"3084
",8a:85:0a:e2:e9:05,0.0028502941131591797,"3100
",1564309096
1581492755283,2500.014,"3108
",ca:28:84:3f:52:b4,0.003116130828857422,"2228
",1564307729
1581492755282,2500.006,"3101
",12:e6:f5:83:2f:c4,0.002951383590698242,"3073
",1564308586
1581492755280,2500.002,"3102
",ca:cd:72:da:89:1b,0.003085613250732422,"3101
",1564309916
1581492755289,2500.012,"3106
",16:bc:7c:78:32:5c,0.0034356117248535156,"3087
",1564309330
1581492755286,2499.998,"3101
",46:41:b0:0c:df:87,0.0032286643981933594,"3099
",1564308766
1581492755244,2499.998,"3106
",32:f4:a6:c9:2c:23,0.0032453536987304688,"3086
",1564309379
1581492755301,2500.012,"3104
",6a:97:89:00:dc:64,0.0031232833862304688,"3045
",1564308414
1581492755280,2500.01,"3102
",8e:e5:74:69:1e:f7,0.0029938220977783203,"3084
",1564308493
1581492755312,2500.002,"3097
",9e:c1:ea:ce:b3:fe,0.003093242645263672,"3100
",1564311243
1581492755325,2500.01,"3087
",6e:a5:f7:96:dd:7d,0.0029647350311279297,"3082
",1564307398
1581492755317,2500.01,"3085
",8e:3f:78:6c:9b:6b,0.003141164779663086,"3087
",1564308861
1581492755314,2500.012,"3109
",3a:17:9e:a5:44:9e,0.0033991336822509766,"1922
",1564307669
1581492755330,2500.0,"3108
",82:f4:00:ba:62:0f,0.0031592845916748047,"2090
",1564308019
1581492755330,2500.01,"3108
",b2:e1:c1:c4:a2:34,0.0029859542846679688,"3078
",1564309344
1581492755329,2500.014,"3104
",8a:9d:3f:71:d6:f5,0.003202199935913086,"3099
",1564311248
1581492755329,2500.002,"3094
",7e:74:04:94:91:ef,0.003501415252685547,"1646
",1564310855
1581492755343,2500.002,"3093
",8e:74:d9:da:ec:a0,0.0027823448181152344,"3073
",1564311240
1581492755327,2500.012,"3107
",5e:ed:34:aa:07:85,0.002971172332763672,"2059
",1564311659
1581492755328,2500.008,"3101
",ea:50:a7:a2:b7:1a,0.003132343292236328,"3084
",1564310314
1581492755344,2500.002,"3083
",3a:b5:bd:09:f3:95,0.003069162368774414,"2091
",1564307918
1581492755339,2500.012,"3078
",62:50:39:8c:3b:c6,0.0031137466430664062,"3091
",1564308619
1581492755333,2500.012,"3084
",d2:72:10:46:f5:18,0.003389120101928711,"2359
",1564307809
1581492755325,2500.008,"3085
",72:18:89:a9:83:0b,0.0031273365020751953,"3095
",1564307568
