Start Time,Frequency,entropy_avail_1,MAC Address,Random Time,entropy_avail_2,Elapsed Time
1581328943075,2500.012,"3084
",72:5e:56:0a:43:09,0.004808902740478516,"3081
",1564148891
1581328943077,2500.002,"3099
",b2:6b:37:2a:8a:67,0.005039691925048828,"3103
",1564145586
1581328943078,2500.002,"3098
",36:27:23:e0:9e:e2,0.004865407943725586,"3103
",1564145640
1581328943080,2500.014,"3100
",8e:ff:47:b6:1d:e4,0.004433870315551758,"3072
",1564144222
1581328943078,2499.998,"3098
",42:8a:d5:01:ac:cd,0.0054988861083984375,"3103
",1564144447
1581328943083,2499.998,"3147
",ee:3a:b9:03:a3:1e,0.005334377288818359,"3027
",1564143830
1581328943083,2500.004,"3082
",a2:6f:7b:b2:7f:5b,0.0048770904541015625,"3095
",1564146295
1581328943085,2500.006,"3107
",f6:78:b2:82:a1:25,0.004904747009277344,"3075
",1564145001
1581328943087,2500.0,"3097
",72:dd:44:22:3b:9a,0.005086421966552734,"3102
",1564144479
1581328943088,2500.006,"3084
",06:fa:0b:46:65:0b,0.005234479904174805,"3096
",1564144871
1581328943091,2500.002,"3094
",b2:93:56:56:a1:54,0.004667997360229492,"3100
",1564148468
1581328943090,2500.008,"3092
",5a:45:10:2f:6f:19,0.004563808441162109,"3100
",1564145957
1581328943101,2500.002,"3101
",aa:45:06:2a:0c:07,0.004781246185302734,"3072
",1564145573
1581328943101,2500.012,"3092
",56:65:7a:bb:75:d6,0.004626035690307617,"3100
",1564144708
1581328943100,2500.002,"3095
",fa:88:f0:9a:b4:78,0.004987478256225586,"3100
",1564148468
1581328943101,2500.006,"3102
",76:19:be:be:24:01,0.005532503128051758,"3073
",1564145217
1581328943103,2499.994,"3087
",de:4d:29:4b:f6:25,0.00503849983215332,"3098
",1564144713
1581328943099,2500.012,"3106
",92:62:f6:8b:62:e8,0.004755258560180664,"3098
",1564146196
1581328943108,2500.0,"3094
",aa:e7:a4:0e:97:9c,0.004326820373535156,"3101
",1564144580
1581328943099,2500.014,"3110
",2e:25:4d:b1:fb:3c,0.004773616790771484,"2767
",1564143447
1581328943114,2499.998,"3100
",da:a0:e5:d7:f2:b5,0.00525975227355957,"3072
",1564144260
1581328943097,2499.998,"3112
",f6:1f:b7:1a:ef:78,0.005204916000366211,"2768
",1564143482
1581328943086,2500.008,"3085
",6e:f2:1c:e4:1f:bc,0.004832744598388672,"2888
",1564147572
1581328943110,2500.012,"3092
",f6:e9:bb:c8:5b:93,0.004760265350341797,"3100
",1564144708
1581328943114,2500.012,"3105
",3a:ed:2c:86:e3:5d,0.0044629573822021484,"3094
",1564149155
1581328943122,2500.004,"3158
",52:dd:9b:d7:90:fe,0.004499197006225586,"3101
",1564141798
1581328943121,2499.998,"3099
",72:b1:6a:a1:ec:b2,0.005166053771972656,"3103
",1564144263
