Logs,GUID,Error,IP Address,Success,Id,CPU CPI,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,End Time,Boot ID,Predecessors,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start,Tag,Channel,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-13-14/log,02-03-13-14-76,,169.254.76.1,1,76,7.806266,12:CB:DF:A2:81:97,77cc4e29-0314-49f0-88dd-b6b8d59e7911,2021-02-03 21:14:16,20,1,76,-1,-1,2021-02-03 21:14:49,ec81cf04-552c-4326-ba61-7580c5f3fe7e,"02-03-13-02-7,02-03-13-06-53,02-03-13-07-36,02-03-13-10-11",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-13-14/log,02-03-13-14-57,,169.254.76.1,1,57,7.713250,66:22:F9:A9:50:B3,f2def0c2-6003-4c86-9b26-40fbfed64b2f,2021-02-03 21:14:16,30,3,74,67,64,2021-02-03 21:14:59,9f8239d2-7fb9-430f-a3f4-670cdc19f42e,"02-03-13-02-9,02-03-13-06-35,02-03-13-07-92,02-03-13-10-67",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-13-14/log,02-03-13-14-26,,169.254.76.1,1,26,7.850306,C6:24:E2:E0:66:18,a5a99235-acdc-4ecd-adb4-7f7cf0b69f0c,2021-02-03 21:14:16,30,2,52,26,-1,2021-02-03 21:15:08,aa29a0d4-885e-492a-a53c-6aa28f88b336,"02-03-13-02-35,02-03-13-06-45,02-03-13-07-31,02-03-13-10-39",-,out/02-03-13-14/bit1_samples26,-,Yes,DEFAULT,1,-,-
out/02-03-13-14/log,02-03-13-14-2,,169.254.76.1,1,2,7.695230,1A:69:9B:E1:F9:F8,6a8a30a7-7401-4bd6-bded-03bd39b26369,2021-02-03 21:14:16,20,1,2,-1,-1,2021-02-03 21:14:49,74cf492c-1c4f-41b1-9e2f-a8d32f2993b0,"02-03-13-02-10,02-03-13-06-60,02-03-13-07-68,02-03-13-10-99",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-13-14/log,02-03-13-14-9,,169.254.76.1,1,9,7.934409,26:B6:28:9D:01:7D,252c0a01-cd0e-4e41-8e46-c37ce26431ce,2021-02-03 21:14:16,20,1,9,-1,-1,2021-02-03 21:14:49,0ec77ad6-12f4-4627-b2a4-b28dfdbbffd9,"02-03-13-02-63,02-03-13-06-66,02-03-13-07-98,02-03-13-10-95",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-13-14/log,02-03-13-14-49,,169.254.76.1,1,49,7.888321,2E:BC:B5:CB:C2:4B,f787def5-1b15-4c75-bbe5-083baff04174,2021-02-03 21:14:16,20,1,49,-1,-1,2021-02-03 21:14:49,4be16048-92fd-453f-9927-cc0ac800ac51,"02-03-13-02-72,02-03-13-06-46,02-03-13-07-15,02-03-13-10-90",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-13-14/log,02-03-13-14-16,,169.254.76.1,1,16,7.793272,DE:2D:92:7A:B0:AD,08dfa46b-96a6-484f-af72-3c28a4f8a9a6,2021-02-03 21:14:16,30,2,63,16,-1,2021-02-03 21:15:08,305607c3-a3da-4df2-904d-d43c9d46b157,"02-03-13-02-81,02-03-13-06-12,02-03-13-07-35,02-03-13-10-17",-,out/02-03-13-14/bit1_samples16,-,Yes,DEFAULT,2,-,-
out/02-03-13-14/log,02-03-13-14-34,,169.254.76.1,1,34,8.012455,A2:BA:6E:07:1E:76,59d6f72e-6f58-4c16-8d88-285fe16b6113,2021-02-03 21:14:16,30,3,86,42,34,2021-02-03 21:14:59,998c5bf8-415b-4465-8fc8-2501a7e47564,"02-03-13-02-71,02-03-13-06-56,02-03-13-07-84,02-03-13-10-13",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-13-14/log,02-03-13-14-60,,169.254.76.1,1,60,7.816939,86:40:14:5A:EE:D3,8209dfa7-3b62-4935-956a-dc05bd568726,2021-02-03 21:14:16,20,1,60,-1,-1,2021-02-03 21:14:49,ef51d4a2-3644-46e2-8e67-460bc82473c6,"02-03-13-02-60,02-03-13-06-84,02-03-13-07-39,02-03-13-10-66",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-13-14/log,02-03-13-14-98,,169.254.76.1,1,98,7.816837,AE:E9:BF:6B:E8:3D,34522d22-efe0-4638-9080-de8585519f36,2021-02-03 21:14:16,30,2,98,1,-1,2021-02-03 21:15:08,8d84a6a0-c3bd-4b36-b112-0fd1c2a25844,"02-03-13-02-51,02-03-13-06-62,02-03-13-07-30,02-03-13-10-37",-,-,out/02-03-13-14/bit0_samples98,Yes,DEFAULT,3,-,-
out/02-03-13-14/log,02-03-13-14-23,,169.254.76.1,1,23,7.674752,6E:2A:9A:DF:1D:C9,493e1a51-c4dd-4ff5-9621-89aa8fe2874e,2021-02-03 21:14:21,20,1,23,-1,-1,2021-02-03 21:14:49,6cd2933f-be2c-47d8-8313-22365554f6b0,"02-03-13-02-96,02-03-13-06-77,02-03-13-07-100,02-03-13-10-16",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-13-14/log,02-03-13-14-89,,169.254.76.1,1,89,7.909734,82:51:14:F1:13:22,a24d1629-c2be-4424-9514-7ba987228106,2021-02-03 21:14:16,30,2,89,72,-1,2021-02-03 21:15:08,39b51be5-34a4-469d-99ab-4b714966daa5,,-,-,-,No,DEFAULT,4,-,-
