Start Time,Frequency,entropy_avail_1,MAC Address,Random Time,entropy_avail_2,Elapsed Time
1581327729212,2500.006,"3090
",e2:41:bd:65:81:d7,0.040346384048461914,"2102
",1564146844
1581327729507,2500.004,"3104
",32:20:45:50:af:da,0.047846078872680664,"3075
",1564146677
1581327729515,2500.014,"3105
",c2:87:75:25:d6:66,0.04399871826171875,"3076
",1564146645
1581327729515,2500.006,"3092
",6e:c0:ed:6c:5e:0d,0.044183969497680664,"3089
",1564147380
1581327729511,2500.002,"3084
",52:c4:f5:39:bc:99,0.048749685287475586,"2906
",1564146440
1581327729514,2500.014,"3096
",b6:f8:c0:bd:57:b1,0.04849886894226074,"3101
",1564147171
1581327729512,2500.008,"3102
",fe:c4:34:35:60:66,0.05409693717956543,"3103
",1564146918
1581327729511,2500.012,"3098
",1a:7d:82:e7:ac:61,0.055721282958984375,"3100
",1564147112
1581327729526,2500.008,"3105
",0e:70:54:12:2c:11,0.04546070098876953,"3076
",1564146628
1581327729516,2500.012,"3097
",d2:98:bc:19:b1:f2,0.055733442306518555,"3089
",1564147156
1581327729518,2499.998,"3083
",c2:f4:63:95:29:8c,0.05679655075073242,"2555
",1564146168
1581327729517,2500.012,"3097
",36:4a:29:7d:89:a4,0.05810379981994629,"3099
",1564147168
1581327729514,2500.01,"3105
",5a:f8:48:db:32:2d,0.042908668518066406,"3096
",1564146603
1581327729511,2500.012,"3099
",ea:06:be:4b:d9:4b,0.05101823806762695,"3101
",1564147077
1581327729528,2500.0,"3104
",32:d7:49:82:f6:23,0.04908466339111328,"3075
",1564146711
1581327729537,2500.004,"3094
",7a:78:c5:32:74:be,0.04718971252441406,"3090
",1564147237
1581327729540,2500.002,"3090
",4a:86:0f:8e:00:da,0.04548764228820801,"3099
",1564147494
1581327729551,2500.0,"3095
",76:97:01:dc:ac:08,0.048707008361816406,"3092
",1564147246
1581327729532,2500.008,"3102
",1e:1a:a3:f8:2e:94,0.056024789810180664,"3072
",1564146846
1581327729523,2500.012,"3083
",ae:73:47:0a:17:6d,0.04727745056152344,"2877
",1564146416
1581327729534,2500.012,"3094
",8a:f8:56:c4:13:fa,0.05682873725891113,"3100
",1564147286
1581327729552,2500.008,"3103
",56:cf:96:74:e2:c4,0.04924154281616211,"3102
",1564146839
1581327729535,2500.01,"3095
",46:eb:0b:1c:e3:e6,0.05879712104797363,"2559
",1564145956
1581327729507,2500.006,"3085
",46:8d:16:36:e6:82,0.05078840255737305,"3100
",1564147578
1581327729534,2500.002,"3108
",be:9e:5a:c9:d0:77,0.05750584602355957,"3080
",1564146504
1581327729555,2500.004,"3102
",26:12:35:43:eb:23,0.04242992401123047,"3099
",1564146855
1581327729538,2500.012,"3091
",12:85:cf:02:d6:9c,0.06046485900878906,"3102
",1564147435
1581327729528,2500.002,"3102
",1e:36:db:86:42:c3,0.048438310623168945,"3086
",1564146834
1581327729528,2500.014,"3095
",2e:e9:5d:a7:a1:a2,0.05654501914978027,"3090
",1564147201
1581327729535,2500.012,"3094
",da:19:93:d9:9d:37,0.04835247993469238,"3072
",1564147307
1581327729530,2500.002,"3095
",06:8c:87:6d:6f:c6,0.05613899230957031,"3085
",1564147203
1581327729581,2500.012,"3099
",4e:73:3c:47:7d:0b,0.04404282569885254,"3103
",1564147088
1581327729528,2500.01,"3101
",42:9c:2a:09:15:a2,0.0566411018371582,"3090
",1564146929
1581327729544,2500.008,"3103
",36:f0:0c:91:96:f4,0.051471710205078125,"3090
",1564146739
1581327729566,2500.012,"3085
",92:84:05:85:f2:0a,0.0476071834564209,"2883
",1564146367
1581327729531,2500.014,"3107
",c6:88:86:cb:1b:e0,0.05587410926818848,"3016
",1564146314
1581327729567,2500.012,"3105
",a6:9c:3f:43:e6:12,0.05631899833679199,"3078
",1564146673
1581327729564,2500.002,"3092
",2e:86:29:5a:d1:b3,0.054534912109375,"2556
",1564146008
1581327729535,2500.008,"3097
",9a:cf:d4:82:b2:15,0.05006837844848633,"3089
",1564147173
1581327729604,2500.014,"3095
",a2:96:2e:43:8e:53,0.056697845458984375,"3072
",1564147201
1581327729542,2500.008,"3104
",36:9c:71:98:2e:e7,0.0436251163482666,"3100
",1564146643
1581327729542,2500.014,"3100
",46:e3:6f:52:70:94,0.05272650718688965,"3081
",1564146987
1581327729542,2500.01,"3107
",6e:d8:cc:b7:82:5c,0.04786515235900879,"3079
",1564146523
1581327729534,2500.002,"3103
",26:8a:3f:80:a2:8b,0.04576873779296875,"3077
",1564146856
1581327729537,2500.002,"3102
",be:6d:4b:b6:34:a2,0.0596621036529541,"3088
",1564146855
1581327729545,2500.012,"3106
",8a:4f:4b:c8:49:5a,0.04890179634094238,"3096
",1564146605
1581327729561,2500.01,"3105
",de:be:53:ef:9b:1c,0.05973339080810547,"3076
",1564146667
1581327729556,2500.012,"3094
",fe:bd:df:52:8d:90,0.057433128356933594,"3096
",1564147270
1581327729583,2500.002,"3092
",f2:f6:96:cc:4c:5f,0.04720449447631836,"2556
",1564146159
1581327729580,2500.012,"3100
",7e:f6:49:0d:ff:3a,0.05618023872375488,"3093
",1564147003
1581327729589,2500.01,"3097
",b2:52:e6:67:45:55,0.05897831916809082,"3097
",1564147099
1581327729635,2500.008,"3102
",66:fe:9b:b6:c3:73,0.04186058044433594,"3101
",1564146894
1581327729587,2500.012,"3091
",ae:0f:8d:9a:16:c0,0.05737662315368652,"2561
",1564146224
1581327729536,2500.01,"3099
",9e:f9:dd:1e:4c:3d,0.05056619644165039,"3101
",1564147021
1581327729541,2500.012,"3103
",5e:02:5d:6d:57:79,0.05798840522766113,"3075
",1564146654
1581327729602,2500.008,"3084
",7a:8c:0f:ea:89:d1,0.04652214050292969,"3092
",1564147638
1581327729638,2500.014,"3084
",0e:33:82:58:3b:ea,0.05039048194885254,"2897
",1564146364
1581327729602,2500.014,"3101
",26:f3:b1:0d:65:ad,0.047132015228271484,"3083
",1564146913
