Logs,GUID,Error,IP Address,Success,Id,CPU CPI,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,End Time,Boot ID,Predecessors,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start,Tag,Channel,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-18-13/log,02-03-18-13-12,,169.254.76.1,1,12,7.824754,B6:00:24:59:43:9C,e350dc04-661e-4f62-9933-9874d97013ec,2021-02-04 02:13:46,30,3,100,16,12,2021-02-04 02:14:30,7e8cd3e6-e169-4c0b-962a-d3a38f93d208,"02-03-17-39-18,02-03-17-43-58,02-03-17-46-57,02-03-17-50-62,02-03-17-53-42,02-03-17-56-19,02-03-18-00-13,02-03-18-03-62,02-03-18-06-53,02-03-18-10-89",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-18-13/log,02-03-18-13-62,,169.254.76.1,1,62,7.818849,E6:CD:DC:3E:1F:34,575dd2f8-81dc-452d-9390-89a76ec853ad,2021-02-04 02:13:46,30,3,88,75,73,2021-02-04 02:14:30,ae9aec9e-521e-4539-afe3-b7d043f54557,"02-03-18-00-10,02-03-18-03-97,02-03-18-06-32,02-03-18-10-100",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-18-13/log,02-03-18-13-74,,169.254.76.1,1,74,7.778265,4E:09:7B:22:25:EC,fef14dda-e120-45fd-b7c2-3c5defc17bb4,2021-02-04 02:13:46,20,1,74,-1,-1,2021-02-04 02:14:20,116844bf-4bd7-4fa6-8df2-b8e9a8696cc4,"02-03-17-06-48,02-03-17-08-31,02-03-17-09-94,02-03-17-12-89,02-03-17-16-100,02-03-17-19-47,02-03-17-22-12,02-03-17-26-62,02-03-17-29-55,02-03-17-33-43,02-03-17-36-95,02-03-17-39-68,02-03-17-43-82,02-03-17-46-76,02-03-17-50-73,02-03-17-53-45,02-03-17-56-74,02-03-18-00-97,02-03-18-03-94,02-03-18-06-64,02-03-18-10-47",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-18-13/log,02-03-18-13-72,,169.254.76.1,1,72,7.737373,D2:7C:0E:2E:9F:0C,dfc1562d-f64b-466a-ab5f-1fefe20a07aa,2021-02-04 02:13:46,30,2,72,48,-1,2021-02-04 02:14:39,8588fa09-8cd8-49c5-9f99-dc3f2842306c,02-03-18-10-33,-,-,out/02-03-18-13/bit0_samples72,Yes,DEFAULT,1,-,-
out/02-03-18-13/log,02-03-18-13-87,,169.254.76.1,1,87,7.909192,6A:20:D5:6A:F2:6D,af0d11f4-8313-4a49-9a93-5d6f88f18eac,2021-02-04 02:13:46,30,2,94,87,-1,2021-02-04 02:14:39,18acbfb9-6400-4be3-805e-24744abdf3ae,02-03-18-10-90,-,out/02-03-18-13/bit1_samples87,-,Yes,DEFAULT,2,-,-
out/02-03-18-13/log,02-03-18-13-93,,169.254.76.1,1,93,7.816804,9E:4C:49:5B:AA:4A,03aaf1b6-8a6a-484e-aaf4-2db97ca8ac47,2021-02-04 02:13:46,30,2,93,28,-1,2021-02-04 02:14:39,92dd2b3f-db2a-4bfb-9625-d527a5c0ba59,,-,-,out/02-03-18-13/bit0_samples93,No,DEFAULT,3,-,-
out/02-03-18-13/log,02-03-18-13-89,,169.254.76.1,1,89,7.740583,22:3E:7B:DD:D0:67,3525ab32-f053-470b-99ee-45758bc4f360,2021-02-04 02:13:46,30,3,89,78,40,2021-02-04 02:14:39,71c40e8e-fc77-4291-a5d7-584e88d28051,"02-03-18-06-56,02-03-18-10-6",-,-,out/02-03-18-13/bit0_samples89,Yes,DEFAULT,4,-,-
out/02-03-18-13/log,02-03-18-13-48,,169.254.76.1,1,48,7.853211,36:EE:CE:80:E4:AE,4a010829-a594-443f-bf40-adf4c36410c5,2021-02-04 02:13:46,30,2,72,48,-1,2021-02-04 02:14:39,1a08528e-4441-49e6-88c2-d2ec8bdc1392,,-,out/02-03-18-13/bit1_samples48,-,No,DEFAULT,1,-,-
out/02-03-18-13/log,02-03-18-13-77,,169.254.76.1,1,77,7.910043,72:1F:77:BE:58:9C,244ded80-bae2-43e4-8013-c944b64d3750,2021-02-04 02:13:46,30,2,77,31,-1,2021-02-04 02:14:39,e87589c1-e7e3-4bcc-a176-225a969ee4b9,,-,-,-,No,DEFAULT,5,-,-
out/02-03-18-13/log,02-03-18-13-30,,169.254.76.1,1,30,7.803196,4A:98:1D:CD:0A:29,4bff05e3-4622-4874-9089-de498c219856,2021-02-04 02:13:46,30,3,76,33,30,2021-02-04 02:14:30,83d5c794-7919-4e55-8ac8-44544d686b36,"02-03-18-06-12,02-03-18-10-39",-,-,-,Yes,DEFAULT,-,-,-
