Start Time,Frequency,entropy_avail_1,MAC Address,Random Time,entropy_avail_2,Elapsed Time
1581332502682,2500.01,"3093
",7a:85:e2:3c:a9:64,0.005128145217895508,"3101
",1564148085
1581332502689,2500.01,"3105
",4a:9e:ed:b0:85:98,0.004237174987792969,"3074
",1564148471
1581332502692,2500.01,"3105
",4e:85:6c:e4:58:e6,0.005251646041870117,"3074
",1564147455
1581332502698,2500.01,"3105
",c2:bd:31:4b:52:8d,0.004876613616943359,"3074
",1564148494
1581332502700,2500.01,"3084
",e2:bd:9f:32:74:e1,0.005160331726074219,"3099
",1564152431
1581332502705,2500.004,"3084
",a2:3c:c4:7c:b4:2f,0.004886627197265625,"3096
",1564148515
1581332502705,2500.002,"3082
",4a:93:f1:83:19:77,0.004733562469482422,"2452
",1564146515
1581332502708,2500.014,"3094
",86:5f:c2:d5:3d:dc,0.004958391189575195,"3101
",1564149468
1581332502700,2500.002,"3084
",36:d3:64:40:4b:12,0.005036592483520508,"3096
",1564148517
1581332502716,2500.008,"3101
",7e:a0:2b:0f:9a:11,0.0045986175537109375,"3072
",1564149061
1581332502697,2500.002,"3090
",9a:79:0f:a4:1c:9c,0.005026340484619141,"3091
",1564152258
1581332502714,2499.994,"3101
",8e:bc:eb:db:02:81,0.004957675933837891,"3073
",1564149035
1581332502710,2500.006,"3103
",e6:cc:f7:84:7f:ec,0.004913806915283203,"3073
",1564148934
1581332502714,2500.01,"3085
",12:08:99:76:be:c4,0.0059931278228759766,"2861
",1564151128
1581332502700,2500.01,"3084
",46:ca:dd:8e:de:5f,0.005049228668212891,"3082
",1564152432
1581332502714,2500.012,"3083
",8e:87:db:b2:e7:88,0.005115985870361328,"3096
",1564148526
1581332502710,2500.012,"3086
",8a:99:39:2e:e2:80,0.00513148307800293,"3097
",1564148480
1581332502702,2499.99,"3104
",ca:c9:4e:12:0f:66,0.0051386356353759766,"3074
",1564148841
1581332502718,2500.008,"3102
",7e:2c:56:26:bd:a1,0.005118131637573242,"3073
",1564147609
1581332502700,2500.012,"3105
",e6:4a:b4:27:08:8e,0.0049152374267578125,"3075
",1564148831
