Start Time,Frequency,entropy_avail_1,MAC Address,Random Time,entropy_avail_2,Elapsed Time
1581329886139,2500.01,"3085
",d6:50:fc:e2:1a:78,0.00481867790222168,"3082
",1564149722
1581329886145,2500.008,"3087
",3e:03:c0:47:74:47,0.005214214324951172,"3098
",1564142167
1581329886153,2499.998,"3119
",2e:e8:3f:d2:82:17,0.004618644714355469,"3082
",1564142464
1581329886156,2500.004,"3110
",7a:0a:52:9c:57:f4,0.0046234130859375,"2766
",1564144291
1581329886156,2500.01,"3084
",da:c2:d1:27:16:ed,0.004873037338256836,"2454
",1564143691
1581329886152,2500.012,"3158
",42:41:5f:74:2e:12,0.005012989044189453,"3101
",1564142657
1581329886156,2500.014,"3088
",b6:e2:4a:b0:57:9b,0.0047779083251953125,"3098
",1564141973
1581329886163,2500.01,"3119
",6e:40:09:35:33:38,0.005131244659423828,"3081
",1564143203
1581329886159,2500.008,"3106
",02:8b:be:a5:50:ed,0.005396127700805664,"3075
",1564144849
1581329886159,2500.014,"3091
",ca:dc:2e:8b:fe:18,0.00507044792175293,"3100
",1564145619
1581329886169,2500.004,"3086
",32:97:88:29:fd:d4,0.005279541015625,"3097
",1564143032
1581329886168,2500.004,"3118
",8a:0d:c6:62:f1:d2,0.005008220672607422,"3081
",1564142208
1581329886169,2500.01,"3118
",b6:21:66:0b:b2:71,0.0052165985107421875,"3081
",1564143229
1581329886165,2499.982,"3097
",8e:e0:2c:a1:13:1c,0.004477262496948242,"3093
",1564148043
1581329886172,2500.0,"3160
",42:1f:15:02:94:76,0.004952907562255859,"3102
",1564142504
1581329886174,2499.96,"3082
",aa:e1:f1:bb:1a:fa,0.005387544631958008,"3072
",1564149962
1581329886179,2500.01,"3085
",5e:27:5a:ec:50:4a,0.005004405975341797,"3097
",1564147268
1581329886177,2500.004,"3090
",c2:a4:e7:80:7e:fc,0.004960298538208008,"3099
",1564142076
1581329886182,2500.01,"3084
",32:0d:dc:6e:9e:6b,0.004902362823486328,"2454
",1564143746
1581329886190,2500.012,"3131
",1e:86:f7:cb:a7:9e,0.005127429962158203,"3087
",1564143687
1581329886185,2500.012,"3078
",32:45:31:b5:b7:97,0.005068540573120117,"2448
",1564143853
1581329886180,2500.002,"3159
",ba:1f:3c:13:93:bc,0.004952907562255859,"3102
",1564142489
1581329886191,2500.004,"3105
",6a:ed:75:e9:67:bd,0.005021095275878906,"3075
",1564144841
1581329886187,2500.008,"3121
",56:51:c3:a6:60:34,0.0047376155853271484,"3082
",1564142172
1581329886188,2500.014,"3073
",3e:f0:09:4d:11:1c,0.005034446716308594,"2444
",1564144041
1581329886190,2499.96,"3082
",56:0b:c6:22:26:ab,0.005231142044067383,"3087
",1564149962
1581329886195,2500.012,"3154
",b2:2e:04:50:97:6d,0.004778385162353516,"3099
",1564143719
1581329886183,2500.014,"3089
",02:24:ba:fc:a8:09,0.004992246627807617,"3099
",1564141973
1581329886199,2500.01,"3087
",c6:c2:9d:17:8f:c8,0.004862070083618164,"3098
",1564142075
1581329886196,2500.006,"3084
",d6:c6:59:3c:e1:b9,0.004742860794067383,"2878
",1564148574
1581329886198,2500.012,"3162
",96:16:2d:93:7c:bb,0.005670785903930664,"3103
",1564141418
1581329886199,2500.012,"3089
",c2:68:a6:9f:b6:cb,0.004682302474975586,"3099
",1564142694
1581329886206,2500.01,"3120
",62:b6:0a:df:17:19,0.004858970642089844,"3082
",1564143363
1581329886196,2500.004,"3119
",ce:a4:26:0a:c0:e7,0.0052127838134765625,"3081
",1564142341
1581329886200,2500.0,"3157
",12:b5:7e:8b:12:fe,0.0050733089447021484,"3100
",1564142714
1581329886197,2499.996,"3087
",76:ea:e2:f1:13:d7,0.004959821701049805,"3098
",1564142781
1581329886199,2500.002,"3088
",a6:0e:f3:1c:25:4d,0.004834413528442383,"3098
",1564142964
1581329886198,2500.0,"3159
",7a:cf:8c:d1:76:b5,0.00957798957824707,"3102
",1564142520
1581329886238,2499.982,"3096
",d2:6e:0e:3f:27:de,0.004907131195068359,"2565
",1564148045
1581329886201,2500.002,"3119
",fa:86:e0:da:63:2d,0.0046923160552978516,"3081
",1564143122
1581329886233,2500.002,"3091
",de:95:e1:4a:3e:1d,0.005705118179321289,"3099
",1564141804
1581329886210,2500.006,"3084
",5e:5d:3d:cd:3e:a4,0.004696369171142578,"2910
",1564148574
1581329886247,2500.012,"3082
",3e:07:f4:08:42:ba,0.004482269287109375,"3072
",1564149948
1581329886216,2500.01,"3081
",fa:b6:c4:75:d8:7f,0.005174160003662109,"2451
",1564143931
1581329886233,2499.96,"3082
",3e:47:93:5a:1a:07,0.004299640655517578,"3097
",1564149962
1581329886213,2500.004,"3160
",f6:f7:c7:10:61:83,0.0051729679107666016,"3102
",1564142531
1581329886212,2500.008,"3084
",6a:5e:e3:ac:37:b7,0.005377292633056641,"2454
",1564143772
1581329886240,2499.992,"3083
",9a:63:18:79:59:76,0.005464076995849609,"3096
",1564145584
1581329886244,2499.982,"3095
",6e:d7:40:4b:01:4f,0.004861354827880859,"2553
",1564148045
1581329886263,2500.002,"3088
",a6:dc:de:56:bb:39,0.0055277347564697266,"3098
",1564142087
1581329886246,2499.992,"3087
",de:e9:97:ab:ca:5f,0.005042076110839844,"3098
",1564145662
1581329886243,2500.01,"3161
",72:75:c2:8d:dc:1e,0.005346775054931641,"3102
",1564142341
1581329886252,2500.002,"3088
",9e:8b:75:4b:d4:74,0.004835844039916992,"3098
",1564142706
1581329886243,2499.992,"3087
",96:fb:63:71:f4:46,0.0050792694091796875,"3098
",1564145613
1581329886212,2500.01,"3084
",72:f7:64:95:16:88,0.0048635005950927734,"2454
",1564143762
1581329886246,2500.002,"3083
",b6:52:bb:aa:56:8c,0.004954814910888672,"2453
",1564143839
1581329886263,2499.982,"3098
",72:1e:98:4c:f5:a2,0.0048334598541259766,"3090
",1564148046
1581329886220,2500.004,"3087
",1a:6c:c3:ea:4a:7a,0.005243062973022461,"3098
",1564142077
1581329886243,2500.012,"3158
",f6:1e:57:6e:cd:86,0.0051081180572509766,"3101
",1564142701
1581329886232,2500.014,"3089
",fe:da:e3:fe:f1:e3,0.004952430725097656,"3099
",1564141973
1581329886262,2500.002,"3093
",c2:c0:92:e0:1a:e5,0.0046234130859375,"3101
",1564141651
1581329886256,2499.998,"3086
",da:16:43:53:68:c4,0.005139350891113281,"3097
",1564142975
1581329886213,2500.01,"3118
",36:68:d5:ac:ed:f1,0.004901409149169922,"3081
",1564142338
1581329886264,2500.0,"3089
",da:17:70:5e:db:ae,0.005090475082397461,"3099
",1564142784
1581329886262,2500.008,"3082
",ae:fe:d1:de:85:3c,0.004713535308837891,"2452
",1564143834
1581329886246,2500.008,"3089
",42:53:36:52:52:4d,0.0048847198486328125,"3099
",1564142835
1581329886245,2500.01,"3084
",7a:4d:c9:e8:d6:15,0.004832267761230469,"2454
",1564143879
1581329886261,2500.008,"3121
",76:03:fe:89:04:f7,0.005145072937011719,"3097
",1564143103
1581329886283,2500.008,"3121
",26:f0:5d:f1:19:5f,0.005154848098754883,"3082
",1564143171
1581329886285,2500.012,"3159
",fe:b4:2f:f1:3d:82,0.005026340484619141,"3101
",1564141708
1581329886241,2500.01,"3123
",fa:fa:bb:f3:29:b8,0.004609107971191406,"3084
",1564142076
1581329886246,2500.008,"3101
",1e:3d:ff:b5:58:e6,0.004740238189697266,"3073
",1564144999
1581329886289,2500.008,"3083
",96:32:11:4b:42:4b,0.004930973052978516,"2453
",1564143957
