Logs,GUID,Predecessors,CPU CPI,Error,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,IP Address,Bit-0 Sample,Phase 3,End Time,Boot ID,Base Sample,Bit-1 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-17-36/log,02-03-17-36-100,"02-03-17-06-31,02-03-17-08-79,02-03-17-09-65,02-03-17-12-66,02-03-17-16-86,02-03-17-19-91,02-03-17-22-79,02-03-17-26-97,02-03-17-29-35,02-03-17-33-100",7.839300,,1,100,-,A2:85:5F:43:D2:E3,87094786-7b52-433f-a756-c35d09b5f3e2,2021-02-04 01:36:28,20,1,100,-1,169.254.76.1,-,-1,2021-02-04 01:37:02,5c3517e6-8148-4f27-b543-257f2a0dafb7,-,-,Yes,DEFAULT,-,-
out/02-03-17-36/log,02-03-17-36-99,"02-03-17-06-37,02-03-17-08-84,02-03-17-09-78,02-03-17-12-93,02-03-17-16-91,02-03-17-19-100,02-03-17-22-76,02-03-17-26-99,02-03-17-29-73,02-03-17-33-79",7.837501,,1,99,-,52:A6:1B:EC:D1:B1,aa333f34-937e-4a43-b84e-c0d4853a6dd0,2021-02-04 01:36:28,20,1,99,-1,169.254.76.1,-,-1,2021-02-04 01:37:02,4cb55b5e-d6cb-4fee-bd4a-368839c5addf,-,-,Yes,DEFAULT,-,-
out/02-03-17-36/log,02-03-17-36-93,"02-03-17-06-42,02-03-17-08-35,02-03-17-09-100,02-03-17-12-72,02-03-17-16-87,02-03-17-19-53,02-03-17-22-71,02-03-17-26-57,02-03-17-29-85,02-03-17-33-85",7.829210,,1,93,-,06:7B:11:D5:2E:3E,51fc5ab9-f924-403b-9cec-2e0dad7f65a2,2021-02-04 01:36:28,20,1,93,-1,169.254.76.1,-,-1,2021-02-04 01:37:02,85f62c99-713e-41b7-8255-49f07ea37e39,-,-,Yes,DEFAULT,-,-
out/02-03-17-36/log,02-03-17-36-82,"02-03-17-06-5,02-03-17-08-64,02-03-17-09-1,02-03-17-12-4,02-03-17-16-15,02-03-17-19-84,02-03-17-22-43,02-03-17-26-41,02-03-17-29-74,02-03-17-33-30",7.813193,,1,82,-,B6:46:AD:80:67:E6,605499dc-adc6-46c5-99f4-eaed4c72b669,2021-02-04 01:36:28,30,3,96,91,169.254.76.1,-,82,2021-02-04 01:37:12,35f149ab-c133-4bc2-94a5-c446c358a29a,-,-,Yes,DEFAULT,-,-
out/02-03-17-36/log,02-03-17-36-53,"02-03-17-06-81,02-03-17-08-34,02-03-17-09-99,02-03-17-12-37,02-03-17-16-54,02-03-17-19-64,02-03-17-22-78,02-03-17-26-40,02-03-17-29-59,02-03-17-33-25",7.903442,,1,53,-,3E:68:7E:ED:B9:87,df838dde-2143-485e-84a5-040515f65407,2021-02-04 01:36:28,20,1,53,-1,169.254.76.1,-,-1,2021-02-04 01:37:02,650dd418-259e-46a2-a617-c4e06c29d924,-,-,Yes,DEFAULT,-,-
out/02-03-17-36/log,02-03-17-36-85,"02-03-17-06-53,02-03-17-08-54,02-03-17-09-86,02-03-17-12-14,02-03-17-16-88,02-03-17-19-72,02-03-17-22-82,02-03-17-26-87,02-03-17-29-78,02-03-17-33-21",7.802753,,1,85,-,6A:E7:82:5B:10:D8,d84039e8-8e5c-47e8-b764-cdde0c0692ec,2021-02-04 01:36:28,20,1,85,-1,169.254.76.1,-,-1,2021-02-04 01:37:02,85441b42-d544-404f-9919-8899b3602e03,-,-,Yes,DEFAULT,-,-
out/02-03-17-36/log,02-03-17-36-16,"02-03-17-16-5,02-03-17-19-33,02-03-17-22-61,02-03-17-26-28,02-03-17-29-38,02-03-17-33-57",7.861842,,1,16,27,16:8A:8A:A5:91:C4,c5876e94-f0e0-474d-b8d3-a038c2069fe1,2021-02-04 01:36:28,30,2,50,16,169.254.76.1,-,-1,2021-02-04 01:37:22,a74ebd2c-9fd5-4d32-b304-a649a2cae5a7,-,out/02-03-17-36/bit1_samples16,Yes,DEFAULT,-,-
out/02-03-17-36/log,02-03-17-36-26,"02-03-17-06-75,02-03-17-08-21,02-03-17-09-97,02-03-17-12-98,02-03-17-16-80,02-03-17-19-77,02-03-17-22-36,02-03-17-26-64,02-03-17-29-94,02-03-17-33-94",7.859727,,1,26,-,72:F1:E7:2B:DD:B5,34acf604-70bd-436f-a38b-e100924f026d,2021-02-04 01:36:28,20,1,26,-1,169.254.76.1,-,-1,2021-02-04 01:37:02,21e20817-26ce-4dda-b0b0-74e033e94278,-,-,Yes,DEFAULT,-,-
out/02-03-17-36/log,02-03-17-36-73,"02-03-17-26-31,02-03-17-29-88,02-03-17-33-35",8.007250,,1,73,26,E2:74:07:70:E7:A7,c792c2b6-fc9b-4747-9e93-273a206aa856,2021-02-04 01:36:28,30,3,73,71,169.254.76.1,out/02-03-17-36/bit0_samples73,10,2021-02-04 01:37:21,aad999ba-3542-4e83-aca3-e2d613c25bb2,-,-,Yes,DEFAULT,-,-
out/02-03-17-36/log,02-03-17-36-78,"02-03-17-06-71,02-03-17-08-3,02-03-17-09-90,02-03-17-12-3,02-03-17-16-72,02-03-17-19-99,02-03-17-22-50,02-03-17-26-96,02-03-17-29-81,02-03-17-33-24",7.819371,,1,78,-,0A:34:44:66:81:68,0b0c4968-d073-464d-9d20-56c1242f0f4d,2021-02-04 01:36:28,20,1,78,-1,169.254.76.1,-,-1,2021-02-04 01:37:02,6ce45573-4bcb-4d25-8706-4f92e9ca8069,-,-,Yes,DEFAULT,-,-
out/02-03-17-36/log,02-03-17-36-77,02-03-17-33-68,7.703505,,1,77,-,62:B0:4E:21:0E:BB,f325b5c6-1441-460c-9402-6e5703c64299,2021-02-04 01:36:28,20,1,77,-1,169.254.76.1,-,-1,2021-02-04 01:37:02,3da85eea-2b78-486a-869a-db351646a0f5,-,-,Yes,DEFAULT,-,-
out/02-03-17-36/log,02-03-17-36-1,,7.855431,,1,1,-,0E:1C:18:8B:8B:F8,219c3530-cca8-4d5a-b7c5-e8f57905d334,2021-02-04 01:36:28,30,3,73,71,169.254.76.1,-,10,2021-02-04 01:37:12,954a4f07-ae71-4d03-bb3d-8791f3b57fa0,-,-,No,DEFAULT,-,-
out/02-03-17-36/log,02-03-17-36-49,"02-03-17-26-60,02-03-17-29-43,02-03-17-33-26",7.949771,,1,49,28,A6:DE:F3:5B:D3:FA,54501b48-6057-41c2-87a1-87098b8681ba,2021-02-04 01:36:28,30,3,81,49,169.254.76.1,-,22,2021-02-04 01:37:21,017020b9-26e3-435a-8078-9b1a85543356,-,out/02-03-17-36/bit1_samples49,Yes,DEFAULT,-,-
out/02-03-17-36/log,02-03-17-36-62,"02-03-17-06-90,02-03-17-08-65,02-03-17-09-80,02-03-17-12-53,02-03-17-16-76,02-03-17-19-89,02-03-17-22-83,02-03-17-26-93,02-03-17-29-96,02-03-17-33-96",7.852793,,1,62,-,D2:7C:0E:2E:9F:0C,57a8e1eb-fcb5-4ebe-b27e-0c71af6175fd,2021-02-04 01:36:28,20,1,62,-1,169.254.76.1,-,-1,2021-02-04 01:37:02,e73fcd94-6985-49f3-8522-98b65f587ad9,-,-,Yes,DEFAULT,-,-
