Start Time,Frequency,entropy_avail_1,MAC Address,Random Time,entropy_avail_2,Elapsed Time
1581327862195,2500.004,"3100
",32:bd:52:7a:9f:46,0.005224466323852539,"3072
",1564143136
1581327862199,2500.002,"3103
",46:01:7a:72:de:a8,0.004357099533081055,"3084
",1564145643
1581327862199,2500.008,"3098
",fa:54:b3:a1:d8:c9,0.004866123199462891,"3103
",1564144663
1581327862198,2500.002,"3099
",c2:dd:e3:13:23:9e,0.005059003829956055,"3103
",1564144528
1581327862192,2500.012,"3085
",d2:99:f4:2b:84:7c,0.004544973373413086,"2545
",1564146344
1581327862208,2500.008,"3083
",de:59:9c:5c:09:64,0.00503087043762207,"3096
",1564143965
1581327862202,2500.004,"3084
",62:fc:59:d1:b7:89,0.004857778549194336,"3097
",1564145115
1581327862209,2500.004,"3149
",6a:8c:fd:53:77:c2,0.0051975250244140625,"3028
",1564142398
1581327862206,2500.012,"3098
",b6:9e:08:99:11:e7,0.005026340484619141,"3103
",1564144684
1581327862213,2500.01,"3099
",ee:55:d8:91:5d:37,0.00529026985168457,"3072
",1564144455
1581327862217,2500.008,"3093
",8a:40:10:e7:21:a2,0.0050716400146484375,"2551
",1564146166
1581327862209,2500.01,"3093
",a2:9c:e5:d3:c9:a9,0.005345344543457031,"3101
",1564144449
1581327862219,2500.01,"3106
",d6:14:08:5d:4c:be,0.00477910041809082,"3090
",1564145360
1581327862214,2500.008,"3100
",46:ab:b3:95:b1:61,0.005261898040771484,"3072
",1564143199
1581327862220,2500.0,"3084
",be:9a:40:72:26:5c,0.004494905471801758,"3096
",1564143893
1581327862219,2499.996,"3099
",aa:44:73:d2:d2:30,0.005467414855957031,"3103
",1564144494
1581327862222,2500.002,"3085
",92:23:7c:c3:a6:42,0.00486302375793457,"3097
",1564145047
1581327862224,2500.014,"3099
",0a:71:e5:74:09:4c,0.004755973815917969,"3072
",1564144523
1581327862225,2499.998,"3104
",2e:60:c0:0c:ac:31,0.005203723907470703,"3089
",1564145552
1581327862222,2500.012,"3091
",fe:bd:ab:a9:22:23,0.005133152008056641,"3100
",1564144956
1581327862226,2500.014,"3099
",fa:dc:3e:48:3f:01,0.005368709564208984,"3094
",1564145900
1581327862229,2500.0,"3085
",c6:77:ac:a3:30:96,0.0050847530364990234,"3097
",1564143850
1581327862233,2500.002,"3084
",9e:5d:c9:bc:71:69,0.005943775177001953,"3097
",1564143793
1581327862237,2500.014,"3084
",a2:00:ca:02:ea:b9,0.005367279052734375,"3097
",1564145160
1581327862234,2500.012,"3101
",82:2e:99:4e:1b:9e,0.005240678787231445,"3072
",1564143078
1581327862255,2500.014,"3094
",36:14:1e:ac:5c:60,0.005164384841918945,"3101
",1564143469
1581327862241,2500.002,"3091
",86:ac:60:75:04:f6,0.00446629524230957,"3100
",1564144898
1581327862258,2500.0,"3092
",0e:47:af:80:af:6e,0.004580974578857422,"3091
",1564147500
1581327862253,2500.01,"3093
",72:4d:aa:5f:e4:73,0.005095005035400391,"3101
",1564144862
1581327862245,2500.012,"3086
",62:85:0f:32:53:1d,0.00428462028503418,"3097
",1564143781
1581327862247,2500.012,"3099
",6a:4b:0f:ad:60:99,0.004909515380859375,"3103
",1564142892
1581327862257,2500.01,"3101
",e2:e4:37:fe:81:21,0.004284858703613281,"3078
",1564145709
1581327862266,2500.012,"3113
",82:47:a4:ec:40:d1,0.0051670074462890625,"2769
",1564141948
1581327862268,2500.014,"3084
",9a:c4:56:be:ec:e2,0.004889011383056641,"3097
",1564144854
1581327862267,2500.0,"3082
",4a:4c:25:34:cf:6e,0.004868507385253906,"3096
",1564144017
1581327862274,2500.014,"3082
",4e:08:62:cf:65:fd,0.0057108402252197266,"3096
",1564145347
1581327862269,2500.012,"3099
",06:d2:a4:88:80:84,0.004506111145019531,"3103
",1564143231
1581327862258,2500.022,"3098
",d2:05:e3:71:98:00,0.004827976226806641,"3103
",1564144621
1581327862268,2500.01,"3098
",72:bd:22:b3:5a:ee,0.005259990692138672,"3103
",1564143252
1581327862265,2500.014,"3101
",9a:dd:72:ef:7e:0d,0.005460262298583984,"3073
",1564143982
1581327862263,2500.008,"3098
",b2:69:bc:06:2e:1d,0.005009651184082031,"3080
",1564147259
1581327862260,2500.012,"3085
",e2:10:e2:eb:f9:ab,0.004675865173339844,"3097
",1564143854
1581327862282,2500.012,"3081
",3a:b0:8c:f1:ee:91,0.005054473876953125,"3095
",1564145411
1581327862248,2500.0,"3103
",6a:59:03:8c:26:60,0.004682064056396484,"3073
",1564144279
1581327862300,2500.004,"3100
",1e:36:d6:3e:f9:7f,0.0054361820220947266,"3091
",1564145806
1581327862300,2500.012,"3083
",ea:c4:29:bf:d5:df,0.0045392513275146484,"3096
",1564145214
1581327862276,2500.008,"3092
",e2:1e:ac:bd:23:e6,0.004789829254150391,"3100
",1564143731
1581327862265,2500.01,"3095
",8e:08:08:06:f4:38,0.005025625228881836,"3076
",1564147359
1581327862263,2500.012,"3085
",62:54:87:52:c6:6b,0.005173206329345703,"3097
",1564143877
1581327862275,2500.0,"3081
",22:2f:a1:2a:10:19,0.004788875579833984,"3095
",1564145366
1581327862265,2500.002,"3084
",22:21:2f:7a:17:93,0.0051233768463134766,"3096
",1564144918
1581327862264,2500.012,"3106
",52:2d:42:76:3b:9a,0.0049631595611572266,"3082
",1564146698
1581327862249,2500.01,"3105
",7a:df:92:12:8f:c0,0.00456547737121582,"3097
",1564145440
1581327862259,2500.012,"3102
",72:a8:f7:60:53:30,0.005235195159912109,"3073
",1564143741
1581327862286,2500.008,"3092
",8e:5f:c7:60:e2:db,0.0050394535064697266,"3100
",1564144940
1581327862264,2500.014,"3146
",32:35:88:b4:6b:ca,0.005326509475708008,"3026
",1564142612
1581327862289,2500.008,"3097
",22:2a:8c:38:4d:2b,0.004870176315307617,"3102
",1564143395
1581327862246,2500.014,"3099
",5e:97:3a:4f:a6:3f,0.005205392837524414,"3103
",1564144547
1581327862269,2500.002,"3094
",ea:0f:5f:e7:49:4f,0.005795717239379883,"3101
",1564144769
1581327862261,2500.012,"3093
",fa:05:9e:ce:97:08,0.00462794303894043,"3101
",1564144822
1581327862315,2500.008,"3105
",1a:0e:50:a7:ef:29,0.005137443542480469,"3074
",1564144255
1581327862245,2500.012,"3098
",06:0c:fc:db:a3:99,0.004718303680419922,"3085
",1564145952
1581327862282,2500.004,"3094
",7e:77:3a:25:b2:3f,0.0047283172607421875,"3101
",1564144859
1581327862298,2500.012,"3083
",0e:e5:d7:be:68:39,0.005606412887573242,"3096
",1564145249
1581327862293,2500.008,"3092
",8a:3e:59:87:e1:6f,0.005021095275878906,"3100
",1564143555
1581327862321,2500.0,"3101
",9a:88:7c:b1:5d:4c,0.0049932003021240234,"3072
",1564144392
1581327862324,2500.008,"3090
",16:0b:1e:44:c0:4d,0.005263328552246094,"3099
",1564145034
1581327862283,2500.014,"3099
",9a:2b:10:ab:ea:7d,0.005434989929199219,"3072
",1564144602
1581327862279,2500.014,"3099
",de:7b:c8:80:f0:6a,0.005606412887573242,"3103
",1564143349
1581327862349,2500.01,"3100
",b6:00:e2:01:c9:a4,0.004691600799560547,"3072
",1564144558
1581327862261,2500.012,"3101
",1a:04:cb:8f:98:e6,0.005258798599243164,"3091
",1564145678
1581327862340,2500.008,"3101
",52:ba:d0:81:f9:f3,0.004528999328613281,"3037
",1564142806
1581327862291,2500.006,"3081
",a6:83:e8:20:be:dd,0.00460362434387207,"3095
",1564145292
1581327862322,2500.014,"3099
",6e:0c:52:a4:5c:ab,0.004990339279174805,"3103
",1564143197
1581327862251,2500.006,"3103
",6a:8e:bb:12:66:82,0.004039764404296875,"3073
",1564143001
1581327862275,2500.01,"3090
",9e:08:9c:83:0e:0a,0.005055427551269531,"3099
",1564145081
1581327862276,2500.02,"3093
",56:85:c2:a0:fb:57,0.0047261714935302734,"3101
",1564144813
1581327862252,2500.01,"3094
",ce:a8:60:fb:70:f0,0.005632638931274414,"3101
",1564144774
1581327862318,2500.002,"3099
",c2:9d:0a:c2:c0:50,0.0051267147064208984,"3103
",1564144614
1581327862291,2500.01,"3105
",0a:30:35:95:ef:00,0.005109310150146484,"3074
",1564142791
1581327862312,2500.01,"3095
",d2:c3:6e:fd:19:16,0.004622220993041992,"3102
",1564143424
1581327862354,2500.006,"3094
",4e:68:03:6f:dc:f7,0.005183219909667969,"3101
",1564144808
1581327862291,2500.0,"3091
",ba:0f:f5:f6:3b:2e,0.0054950714111328125,"3100
",1564143530
1581327862291,2500.012,"3097
",5e:75:7d:19:4d:0c,0.0045316219329833984,"3102
",1564144645
1581327862276,2500.012,"3085
",12:78:1a:c1:52:b7,0.004986286163330078,"3097
",1564143879
1581327862295,2500.01,"3090
",d6:9a:fd:27:61:69,0.005003213882446289,"3099
",1564145024
1581327862377,2500.01,"3096
",a6:02:7b:e8:49:4f,0.005151033401489258,"3085
",1564145957
1581327862320,2500.008,"3105
",fe:93:e8:b1:56:ad,0.00567317008972168,"3075
",1564144936
1581327862287,2500.002,"3083
",d6:26:9a:42:ea:e0,0.005694150924682617,"3096
",1564143929
1581327862279,2500.012,"3104
",b6:58:12:27:aa:40,0.004896640777587891,"3074
",1564144201
1581327862319,2500.0,"3101
",9e:28:f0:34:c5:08,0.005414724349975586,"3072
",1564144461
1581327862301,2500.012,"3099
",1a:96:a3:22:3f:63,0.005370140075683594,"3103
",1564144595
1581327862332,2499.998,"3102
",22:15:de:7f:84:70,0.004705667495727539,"3088
",1564145660
1581327862301,2500.008,"3083
",e6:da:fc:e8:98:1c,0.004626750946044922,"3098
",1564147842
1581327862340,2500.01,"3091
",6e:5d:01:1b:a3:f9,0.0053462982177734375,"3100
",1564143760
1581327862297,2500.004,"3105
",ae:eb:ce:6e:28:a7,0.0051670074462890625,"3089
",1564145382
1581327862305,2500.0,"3150
",4a:6e:33:22:d5:5a,0.00548243522644043,"3028
",1564142583
1581327862302,2500.002,"3084
",fe:5b:82:5e:8d:87,0.0050547122955322266,"3096
",1564143864
1581327862324,2500.01,"3091
",06:f6:25:1b:ae:bd,0.0049533843994140625,"3102
",1564147604
1581327862501,2500.004,"3105
",a2:76:39:40:27:6f,0.0047109127044677734,"3074
",1564143691
