Start Time,Frequency,entropy_avail_1,MAC Address,Random Time,entropy_avail_2,Elapsed Time
1581332438076,2500.008,"3092
",92:55:ee:24:ae:5f,0.004736185073852539,"3100
",1564148509
1581332438082,2500.012,"3094
",5a:0b:b2:29:00:b3,0.004750967025756836,"3101
",1564148051
1581332438087,2500.012,"3084
",b6:2a:36:9b:b5:3d,0.005168437957763672,"2454
",1564146273
1581332438089,2500.004,"3086
",ba:6c:b4:b7:e1:a9,0.0052356719970703125,"3097
",1564148285
1581332438089,2499.998,"3084
",b6:4c:bc:72:df:c5,0.004738807678222656,"3081
",1564152415
1581332438091,2500.008,"3105
",4a:33:0a:93:73:60,0.004819393157958984,"3074
",1564148598
1581332438096,2500.008,"3104
",0e:71:92:94:c7:25,0.00489354133605957,"3074
",1564148697
1581332438088,2500.01,"3148
",22:16:2f:f9:52:3b,0.00481724739074707,"3027
",1564147081
1581332438099,2500.008,"3107
",ba:2e:be:a3:24:b6,0.0054590702056884766,"3095
",1564148516
1581332438136,2500.004,"3085
",06:15:dc:0f:9b:a3,0.004924774169921875,"3097
",1564148360
1581332438135,2499.994,"3102
",2a:3d:f0:76:90:71,0.005082130432128906,"3073
",1564148805
1581332438159,2500.004,"3103
",36:4f:00:29:a0:96,0.005002260208129883,"3073
",1564148802
1581332438161,2500.014,"3095
",d2:80:8f:64:f1:30,0.004755735397338867,"3101
",1564149306
1581332438162,2500.01,"3105
",96:18:94:22:9e:64,0.004660367965698242,"3082
",1564152665
1581332438170,2500.012,"3085
",ce:94:8d:d3:66:6c,0.005178213119506836,"3097
",1564148471
1581332438166,2499.998,"3083
",de:a8:f0:3f:b9:81,0.0050351619720458984,"3085
",1564152416
1581332438170,2500.002,"3102
",32:28:04:73:14:98,0.0048329830169677734,"3073
",1564147554
1581332438172,2500.02,"3082
",6e:b7:10:19:62:cf,0.005079984664916992,"3095
",1564148578
1581332438174,2500.01,"3083
",ca:74:f1:ba:a6:3f,0.004618167877197266,"3087
",1564152427
1581332438173,2500.0,"3085
",9a:3e:ca:e6:25:2e,0.0054738521575927734,"2873
",1564151017
1581332438178,2500.012,"3091
",3e:1f:0f:4c:32:ce,0.004824161529541016,"3084
",1564152177
1581332438189,2500.004,"3097
",42:27:28:80:93:12,0.004808664321899414,"3103
",1564148911
1581332438175,2500.012,"3083
",c6:ac:6e:2d:5e:76,0.00512385368347168,"2888
",1564151104
1581332438175,2500.008,"3083
",fa:32:3d:04:a0:2a,0.0047032833099365234,"3096
",1564148536
1581332438175,2500.002,"3102
",b2:f0:69:73:08:c6,0.005223751068115234,"3073
",1564148938
1581332438175,2500.048,"3091
",f2:bc:da:e6:51:18,0.0047817230224609375,"3100
",1564149079
1581332438179,2500.012,"3104
",6e:4f:c9:94:67:c2,0.005038261413574219,"3096
",1564150050
1581332438213,2500.002,"3086
",de:21:b4:a4:b5:7e,0.004888772964477539,"3099
",1564152253
1581332438177,2500.008,"3103
",d6:8d:d8:c8:fc:d6,0.004893302917480469,"3073
",1564148806
1581332438192,2500.01,"3099
",ba:53:f9:c2:a4:0b,0.005426168441772461,"3103
",1564149187
1581332438215,2500.012,"3083
",1a:ed:a8:a7:ec:9f,0.005335569381713867,"3096
",1564148095
1581332438183,2499.998,"3086
",12:2b:34:d4:a0:4e,0.005234956741333008,"3097
",1564148257
1581332438180,2500.014,"3101
",62:8f:97:18:4c:f5,0.004937887191772461,"3072
",1564147677
1581332438212,2500.01,"3109
",46:13:15:cf:bc:bd,0.0051195621490478516,"2766
",1564146825
1581332438187,2500.01,"3106
",1e:05:89:03:35:9f,0.004842996597290039,"3075
",1564148521
1581332438216,2500.012,"3084
",de:bd:9f:f7:a8:f9,0.004957675933837891,"2888
",1564151105
1581332438209,2499.998,"3086
",b2:07:ca:88:7e:72,0.005010128021240234,"3097
",1564149021
1581332438191,2499.998,"3101
",26:ce:7e:cf:d3:ab,0.004757404327392578,"3072
",1564149015
1581332438223,2500.048,"3100
",46:24:8d:e0:08:63,0.004724025726318359,"3072
",1564149082
1581332438181,2500.002,"3106
",fa:61:01:a0:f3:70,0.00483250617980957,"3075
",1564148511
1581332438222,2500.012,"3094
",22:35:43:65:44:e9,0.004693746566772461,"3101
",1564148037
1581332438187,2500.012,"3104
",06:38:18:c5:7e:ba,0.0045166015625,"3093
",1564150050
1581332438218,2500.012,"3086
",62:9f:4f:7e:84:5e,0.005205869674682617,"3097
",1564148356
1581332438206,2500.012,"3085
",92:c5:85:b5:1b:80,0.004675626754760742,"3097
",1564148378
1581332438174,2500.01,"3083
",36:8a:c9:be:7f:92,0.0049610137939453125,"3081
",1564152428
1581332438184,2500.004,"3084
",ce:f1:40:da:4f:dd,0.0052089691162109375,"3097
",1564148355
1581332438191,2500.012,"3091
",4a:08:e0:5d:5b:31,0.0052471160888671875,"3091
",1564152178
1581332438215,2500.048,"3100
",26:49:9a:b5:ad:56,0.004559993743896484,"3072
",1564149082
1581332438205,2500.01,"3103
",42:55:61:94:65:35,0.005272626876831055,"3073
",1564148514
1581332438218,2500.008,"3104
",9e:c4:99:bb:ea:f6,0.0050449371337890625,"2762
",1564146955
1581332438216,2500.006,"3101
",1e:ac:a5:0c:fe:07,0.004529237747192383,"3072
",1564147643
1581332438182,2500.01,"3082
",5a:6f:f1:33:31:d3,0.004975795745849609,"3096
",1564148525
1581332438198,2500.008,"3107
",1e:36:7c:1c:2d:20,0.005171775817871094,"3076
",1564148510
1581332438180,2500.014,"3094
",66:e5:dc:62:de:5b,0.00490880012512207,"3101
",1564149345
1581332438200,2500.006,"3102
",ea:c0:e2:23:85:10,0.005558967590332031,"3073
",1564148905
1581332438192,2500.012,"3084
",3a:93:4f:70:32:62,0.0046083927154541016,"3097
",1564148514
1581332438176,2500.012,"3083
",86:d0:20:a5:cf:f3,0.004997968673706055,"3096
",1564149857
1581332438191,2500.008,"3103
",46:61:49:64:01:10,0.005185842514038086,"3074
",1564148786
1581332438224,2500.002,"3083
",7e:e8:ae:47:56:33,0.004630327224731445,"3096
",1564148513
1581332438211,2499.99,"3084
",06:2e:eb:ce:53:f0,0.005018472671508789,"3097
",1564148535
1581332438177,2500.01,"3083
",92:79:4d:73:61:5e,0.005292415618896484,"2877
",1564151122
1581332438189,2500.012,"3082
",e6:9e:7f:28:4f:2c,0.004984617233276367,"3096
",1564149858
1581332438203,2500.01,"3083
",f2:42:af:d7:68:1a,0.004652500152587891,"2887
",1564151123
1581332438209,2500.008,"3102
",6a:d9:35:eb:fa:40,0.004786014556884766,"3073
",1564148848
1581332438198,2500.002,"3085
",76:9e:17:ad:88:0b,0.004655599594116211,"3080
",1564152253
1581332438178,2500.008,"3082
",a2:59:cf:5d:11:ce,0.005297422409057617,"3096
",1564148520
1581332438195,2500.008,"3083
",fa:2e:20:aa:98:91,0.0049037933349609375,"2910
",1564151128
1581332438197,2500.002,"3100
",46:aa:a8:6a:e5:94,0.0049591064453125,"3072
",1564148338
1581332438201,2500.01,"3083
",7e:5d:ca:a7:9f:ad,0.005133867263793945,"3096
",1564148514
1581332438179,2500.014,"3093
",5a:47:6e:7e:6f:54,0.005126953125,"3101
",1564149397
