Start Time,Frequency,entropy_avail_1,MAC Address,Random Time,entropy_avail_2,Elapsed Time
1581326803067,2299.996,"3086
",c6:6d:bf:e5:81:1d,0.011829853057861328,"2472
",1564146223
1581326803065,2500.012,"3090
",56:4f:80:eb:2d:bd,0.011845827102661133,"2909
",1564146343
1581326803069,2500.0,"3102
",e6:9f:24:af:2a:f7,0.015989065170288086,"2510
",1564146061
1581326803087,2500.008,"3083
",6e:a0:39:59:10:73,0.011667251586914062,"2902
",1564146362
1581326803087,2500.012,"3103
",a2:0a:5e:03:48:38,0.012755155563354492,"2993
",1564146484
1581326803075,2500.004,"3081
",22:3b:c2:60:e2:78,0.04041099548339844,"3084
",1564146100
1581326803095,2500.0,"3082
",1a:bf:d0:e1:4f:b8,0.024120569229125977,"3079
",1564146732
1581326803094,2500.012,"3093
",92:00:33:02:e1:6f,0.007228851318359375,"2846
",1564146349
1581326803101,2499.998,"3092
",aa:0c:d6:10:0a:a1,0.024121999740600586,"2601
",1564146237
1581326803101,2500.008,"3083
",8e:34:6c:60:28:82,0.02456355094909668,"3095
",1564146615
1581326803100,2500.012,"3089
",4a:1d:66:e5:04:06,0.011599063873291016,"2844
",1564146483
1581326803101,2500.002,"3092
",6a:85:48:85:a6:06,0.027542829513549805,"3081
",1564146444
1581326803107,2500.002,"3094
",b2:b9:54:dd:f9:c0,0.02190542221069336,"3088
",1564147008
1581326803064,2300.01,"3102
",62:07:1f:ba:fa:b4,0.03507566452026367,"3101
",1564146034
1581326803105,2500.012,"3093
",d6:7e:76:23:e5:86,0.02978205680847168,"2869
",1564146299
1581326803099,2500.004,"3089
",92:e3:76:83:d8:66,0.012394905090332031,"2849
",1564146430
1581326803107,2500.012,"3090
",96:3d:3a:66:52:d6,0.00949716567993164,"2909
",1564146355
1581326803107,2500.002,"3103
",ca:ca:88:bd:8e:c2,0.03406929969787598,"2939
",1564146443
1581326803109,2299.996,"3101
",46:d7:5f:60:d2:6c,0.03432798385620117,"3086
",1564146192
1581326803101,2500.008,"3088
",d2:f5:e4:12:bc:1f,0.035288333892822266,"2817
",1564146615
1581326803114,2300.014,"3102
",22:28:c4:e8:17:ec,0.008128643035888672,"2424
",1564146082
1581326803119,2300.014,"3090
",92:dd:e5:36:68:09,0.016376018524169922,"2475
",1564146189
1581326803107,2500.008,"3089
",9e:2b:0d:6d:0e:5a,0.015794038772583008,"2985
",1564146319
1581326803110,2299.996,"3102
",d6:3d:b8:9d:d1:86,0.045644521713256836,"3092
",1564145967
1581326803102,2500.002,"3086
",0e:2f:f5:34:f1:75,0.03486347198486328,"2816
",1564146444
1581326803115,2300.014,"3102
",9e:98:89:12:7e:c6,0.04056668281555176,"3101
",1564146091
1581326803118,2300.014,"3081
",a6:19:05:81:19:05,0.0218658447265625,"3084
",1564146066
1581326803101,2500.012,"3079
",5a:06:19:df:1e:f1,0.02997612953186035,"2942
",1564146492
1581326803097,2500.008,"3083
",5a:10:bd:26:46:17,0.02018594741821289,"3079
",1564146618
1581326803117,2299.996,"3101
",02:07:94:25:b2:36,0.016799211502075195,"2443
",1564146160
1581326803134,2500.012,"3090
",1e:25:30:d0:08:24,0.024645090103149414,"2844
",1564146267
1581326803145,2500.008,"3102
",2a:62:e8:77:95:cd,0.007478475570678711,"2511
",1564145966
1581326803112,2299.996,"3082
",16:a6:6e:5e:4f:d9,0.03498983383178711,"3081
",1564145976
1581326803122,2500.01,"3090
",7e:b1:ba:12:3a:b9,0.03496074676513672,"2932
",1564146332
1581326803106,2500.004,"3082
",42:57:eb:4b:9f:07,0.05415225028991699,"3080
",1564145413
1581326803148,2500.004,"3099
",7e:7c:5c:65:da:96,0.022521257400512695,"2422
",1564146062
1581326803130,2500.012,"3086
",ba:dd:1a:1f:9c:76,0.029919147491455078,"2842
",1564146481
1581326803133,2500.012,"3093
",1a:ae:56:3f:61:5c,0.024828195571899414,"2895
",1564146354
1581326803109,2299.996,"3102
",82:be:14:f0:f7:2c,0.05473780632019043,"3082
",1564145972
1581326803173,2500.004,"3094
",c6:1d:ed:e0:ae:1d,0.01230478286743164,"2574
",1564146032
1581326803120,2500.012,"3100
",c6:30:b3:8f:18:5d,0.0212404727935791,"3001
",1564146401
1581326803191,2500.0,"3092
",da:58:ed:8a:2c:b0,0.009074211120605469,"2874
",1564146408
1581326803187,2500.008,"3083
",ee:53:c5:ac:a8:16,0.011402130126953125,"3079
",1564146604
1581326803153,2500.0,"3088
",f2:53:9c:a1:22:aa,0.030412912368774414,"3065
",1564146729
1581326803183,2500.014,"3102
",d6:9b:ea:14:23:1d,0.024455785751342773,"3082
",1564146092
1581326803159,2500.012,"3099
",ce:13:9b:bb:04:ab,0.0410008430480957,"3085
",1564146087
1581326803126,2500.014,"3093
",ce:c1:3b:32:c6:66,0.03551816940307617,"3093
",1564146093
1581326803190,2500.004,"3093
",42:45:b4:27:ad:3c,0.034915924072265625,"2896
",1564146412
1581326803185,2500.008,"3089
",b2:f6:3f:ce:44:3d,0.036966800689697266,"3090
",1564146022
1581326803183,2499.994,"3092
",6e:e0:b6:5c:d6:d6,0.026180028915405273,"3087
",1564145368
1581326803121,2500.008,"3090
",06:94:e4:6d:f7:35,0.03430318832397461,"2868
",1564146343
1581326803194,2500.012,"3101
",0a:97:37:bc:4d:e8,0.012866497039794922,"2461
",1564146079
1581326803178,2500.012,"3100
",1a:67:ff:81:1d:df,0.033861398696899414,"2424
",1564146268
1581326803122,2300.014,"3098
",d6:da:9f:6a:e2:10,0.025122404098510742,"3094
",1564146172
1581326803192,2500.008,"3083
",26:4d:98:49:61:b9,0.021953582763671875,"3072
",1564146603
1581326803102,2500.004,"3099
",16:19:42:39:23:78,0.05786776542663574,"3079
",1564146070
1581326803177,2500.002,"3097
",5a:00:12:1b:fa:9e,0.022759199142456055,"3090
",1564144911
1581326803189,2500.0,"3092
",5a:55:26:d3:02:58,0.025810956954956055,"2910
",1564146413
1581326803189,2500.0,"3093
",76:6c:c2:1a:5e:e7,0.02488088607788086,"2987
",1564146412
1581326803192,2500.008,"3102
",52:ee:7e:23:26:9b,0.03553414344787598,"3087
",1564146021
1581326803187,2500.01,"3081
",26:ce:0d:1e:f8:e5,0.03460264205932617,"2893
",1564146329
1581326803175,2500.014,"3099
",46:fc:cf:26:11:47,0.025525331497192383,"2481
",1564146093
1581326803188,2500.012,"3092
",82:f0:1a:4e:96:0d,0.012253761291503906,"2869
",1564146429
1581326803185,2500.002,"3092
",12:4d:36:47:f1:62,0.03960156440734863,"3091
",1564146441
1581326803190,2500.012,"3089
",d6:00:63:60:87:c6,0.04069161415100098,"3080
",1564146478
1581326803190,2500.012,"3092
",56:51:2c:53:0e:8a,0.03471636772155762,"2798
",1564146346
1581326803186,2500.002,"3104
",06:2e:76:97:b8:b3,0.03736734390258789,"3101
",1564146407
1581326803177,2500.014,"3101
",9e:c1:3c:99:4a:ba,0.04068112373352051,"3095
",1564146103
1581326803177,2500.012,"3090
",3a:4d:1f:d2:11:f8,0.03491401672363281,"2835
",1564146331
1581326803185,2500.012,"3077
",fa:3e:59:fe:2d:bb,0.036258697509765625,"2554
",1564146227
1581326803190,2500.0,"3103
",e2:3f:f4:56:a8:76,0.021678924560546875,"3073
",1564146715
1581326803184,2500.014,"3077
",6e:6e:04:f4:5f:18,0.04037284851074219,"3096
",1564145949
1581326803145,2500.012,"3093
",6a:e0:6f:5b:54:1b,0.026169538497924805,"2565
",1564146243
1581326803184,2500.012,"3093
",fe:90:6b:8d:ca:56,0.039077043533325195,"3077
",1564146347
1581326803179,2500.02,"3099
",ee:e9:43:59:1f:73,0.03160881996154785,"3099
",1564146115
1581326803187,2500.0,"3092
",32:1f:dc:17:1b:0d,0.033273935317993164,"3088
",1564146722
1581326803147,2299.996,"3103
",ea:8e:db:c0:ec:88,0.026134014129638672,"2511
",1564145957
1581326803169,2500.012,"3088
",76:d3:26:30:50:1f,0.03440380096435547,"2995
",1564146484
1581326803190,2500.008,"3093
",ae:14:44:63:44:10,0.029678821563720703,"2533
",1564146292
1581326803096,2499.998,"3098
",e2:11:90:5f:be:d3,0.034447669982910156,"2441
",1564146241
1581326803190,2500.0,"3095
",82:e8:78:8a:81:34,0.03439950942993164,"3082
",1564146718
1581326803186,2500.0,"3099
",02:f8:6a:8a:bf:9f,0.03452610969543457,"2422
",1564146059
1581326803182,2500.02,"3081
",ee:8e:5a:b6:57:de,0.026606321334838867,"2409
",1564146113
1581326803192,2500.012,"3075
",be:3c:d6:e5:8f:c5,0.008574485778808594,"2989
",1564146458
1581326803194,2500.012,"3092
",a2:da:1c:cd:02:a6,0.034430503845214844,"2910
",1564146317
1581326803161,2500.012,"3072
",ea:d0:06:1f:19:bd,0.03930258750915527,"3087
",1564146347
1581326803190,2500.012,"3072
",ce:e5:81:02:b5:28,0.02196955680847168,"2994
",1564146345
1581326803189,2500.0,"3090
",02:b5:70:65:76:0b,0.03464150428771973,"2416
",1564146052
1581326803177,2500.012,"3090
",9a:a5:1a:27:7d:e0,0.03757023811340332,"2909
",1564146339
1581326803159,2500.002,"3092
",b6:cf:f5:68:42:bb,0.023427963256835938,"2846
",1564146407
1581326803186,2500.008,"3093
",1a:a2:3b:62:05:10,0.016005992889404297,"2962
",1564146355
1581326803148,2500.012,"3104
",26:ef:55:a9:9e:85,0.03845071792602539,"2985
",1564146407
1581326803154,2500.0,"3096
",e2:bd:c5:44:e5:f8,0.03216361999511719,"3089
",1564146055
1581326803189,2500.004,"3103
",e6:df:d2:af:53:29,0.03502225875854492,"3103
",1564146519
1581326803188,2500.008,"3072
",9e:de:89:83:6e:83,0.02982616424560547,"3016
",1564146355
1581326803190,2499.994,"3086
",e2:79:46:f4:bf:66,0.030804872512817383,"3082
",1564145367
1581326803124,2500.012,"3099
",5a:43:ed:4d:7a:a0,0.04007601737976074,"3090
",1564145823
1581326803183,2500.008,"3104
",0a:5f:ae:a7:3d:b2,0.02716827392578125,"3078
",1564146612
1581326803547,2500.0,"3092
",52:39:27:f8:66:b9,0.03431081771850586,"2831
",1564146408
1581326804109,2500.012,"3100
",b6:37:15:f9:d6:14,0.009455204010009766,"2489
",1564146224
